generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
90000,Leptogenys_myops,Leptogenys_arcirostris,104.911,0.165757,0.0187631,0.040981,0
90000,Odontomachus_spissus,Odontomachus_biumbonatus,115.06,0.19882,-0.00320489,0.0235198,0
90000,Anochetus_siphneus,Odontomachus_angulatus,78.415,0.0967602,0.0160658,0.00928216,0
90000,Mesoponera_subiridescens,Paltothyreus_tarsatus,63.8513,0.148256,-0.0387909,0.0385388,0
90000,Leptogenys_rabesoni,Leptogenys_bezanozano,118.807,0.437951,-0.0254842,0.0993629,0
90000,Leptogenys_ergatogyna,Leptogenys_saussurei,86.3582,0.257262,-0.0155053,0.0159635,0
90000,Myopias_mj_utai_1,Myopias_my11,97.2639,0.364192,-0.0150594,0.00756187,0
90000,Phrynoponera_pulchella,Phrynoponera_bequaerti,91.2586,0.118054,0.00462306,0.229246,0
90000,Brachyponera_obscurans,Brachyponera_lutea,99.4399,0.135517,0.00124084,0.0061277,0
90000,Brachyponera_obscurans,Brachyponera_lutea,105.938,0.170196,0.00734193,0.193458,0
90000,Hypoponera_jtl008,Hypoponera_vc02,110.79,0.20229,0.00389349,0.0242593,0
90000,Hypoponera_jtl026,Hypoponera_nitidula,101.184,0.108198,0.00920425,0.138352,0
90000,Odontomachus_testaceus,Odontomachus_tyrannicus,114.806,0.276022,0.000457928,0.0795167,0
90000,Hypoponera_jtl026,Hypoponera_nitidula,102.363,0.100533,-0.0191397,0.0536062,0
90000,Hypoponera_exigua,Hypoponera_dulcis,69.5971,0.132473,-0.00294468,0.000588974,0
90000,Diacamma_violaceum,Diacamma_geometricum,60.7395,0.0057562,0.00496829,0.00198666,0
90000,Diacamma_violaceum,Diacamma_geometricum,105.001,0.302123,-0.000828752,0.0663534,0
90000,Dinoponera_longipes,Neoponera_fisheri,75.523,0.124459,-0.00300589,8.56632e-005,0
90000,Platythyrea_arnoldi,Platythyrea_quadridenta,6.03291,0.0697588,0.00293664,0.0482795,0
95000,Neoponera_bucki,Platythyrea_arnoldi,0,0.136543,0.00121891,0.103116,0
95000,Odontomachus_spissus,Odontomachus_biumbonatus,115.609,0.175404,-0.00679889,0.00613628,0
95000,Anochetus_siphneus,Odontomachus_angulatus,72.4213,0.098609,0.00579636,0.00518249,0
95000,Mesoponera_subiridescens,Paltothyreus_tarsatus,63.8635,0.119552,-0.0307535,0.0204736,0
95000,Leptogenys_ergatogyna,Leptogenys_pe03,92.1754,0.254907,-0.0153327,0.0076185,0
95000,Myopias_mj_utai_1,Myopias_my11,90.4417,0.29542,-0.00155029,0.127885,0
95000,Phrynoponera_pulchella,Phrynoponera_bequaerti,96.0736,0.113126,-0.00324502,0.00288746,0
95000,Hypoponera_vc02,Hypoponera_opaciceps,120.01,0.419641,0.0115118,0.0209601,0
95000,Hypoponera_exigua,Hypoponera_dulcis,70.2492,0.135189,-0.00236235,0.00607079,0
95000,Diacamma_violaceum,Diacamma_geometricum,110.276,0.386553,-0.00354196,0.140357,0
95000,Dinoponera_longipes,Mayaponera_constricta,65.3879,0.0837916,0.00628755,0.350117,0
95000,Dinoponera_longipes,Mayaponera_constricta,67.2451,0.125733,-0.00316764,0.0127701,0
95000,Platythyrea_arnoldi,Platythyrea_quadridenta,10.9003,0.0408691,0.00172625,0.008617,0
100000,Neoponera_bucki,Platythyrea_arnoldi,0,0.123857,0.00121891,0.0942942,0
100000,Anochetus_siphneus,Odontomachus_angulatus,76.0318,0.107156,0.00908192,0.00961979,0
100000,Mesoponera_subiridescens,Paltothyreus_tarsatus,64.1312,0.0463796,-0.0245969,0.00203131,0
100000,Anochetus_emarginatus,Anochetus_micans,113.024,0.200554,0.00435382,0.0583622,0
100000,Leptogenys_pe03,Leptogenys_foveonates,102.871,0.164468,-0.0209801,0.135594,0
100000,Odontomachus_erythrocephalus,Odontomachus_troglodytes,119.347,0.208175,-0.00706885,0.169782,0
100000,Leptogenys_ergatogyna,Leptogenys_saussurei,88.2164,0.241288,-0.0140662,0.0339505,0
100000,Myopias_mj_utai_1,Myopias_my11,91.5504,0.234657,0.00961278,0.128813,0
100000,Hypoponera_vc02,Hypoponera_opaciceps,120.045,0.384988,-0.0168594,0.00452901,0
100000,Hypoponera_exigua,Hypoponera_dulcis,72.3196,0.150129,-0.00809163,0.000332433,0
100000,Anochetus_levaillanti,Anochetus_victoriae,120.187,0.760084,0.0123284,0.200455,0
100000,Diacamma_violaceum,Diacamma_geometricum,110.543,0.260892,0.011669,0.0120222,0
100000,Dinoponera_longipes,Rasopone_jtl027,70.4875,0.142598,-0.00790001,0.00614565,0
100000,Mayaponera_constricta,Mayaponera_arhuaca,76.8637,0.0293064,-0.0175424,0.00349652,0
100000,Platythyrea_arnoldi,Platythyrea_quadridenta,9.6406,0.0505436,0.00612316,0.0465949,0
105000,Neoponera_bucki,Platythyrea_arnoldi,0,0.114143,0.000885362,0.0771243,0
105000,Anochetus_siphneus,Odontomachus_angulatus,62.7161,0.0901965,0.0364867,0.0601742,0
105000,Mesoponera_subiridescens,Paltothyreus_tarsatus,63.8145,0.0513752,-0.00632644,0.0104907,0
105000,Leptogenys_ergatogyna,Leptogenys_pe03,91.9913,0.279507,-0.0174921,0.0296428,0
105000,Myopias_mj_utai_1,Myopias_my11,107.354,0.252225,0.000866775,0.00248839,0
105000,Hypoponera_jtl008,Hypoponera_vc02,112.257,0.19905,0.00684307,0.0549469,0
105000,Hypoponera_exigua,Hypoponera_dulcis,69.8432,0.158988,-0.0048495,0.0165317,0
105000,Diacamma_violaceum,Diacamma_geometricum,56.1579,0.0185938,-0.000314931,0.0320817,0
105000,Diacamma_violaceum,Diacamma_geometricum,110.493,0.248988,-0.00348799,0.0491919,0
105000,Neoponera_concava,Neoponera_schultzi,93.2049,0.081813,0.0193827,0.0197901,0
105000,Dinoponera_longipes,Rasopone_jtl027,70.0479,0.161331,-0.00632195,0.0190479,0
105000,Platythyrea_arnoldi,Platythyrea_quadridenta,5.22783,0.0769949,-3.02929e-005,0.0431546,0
110000,Neoponera_bucki,Platythyrea_arnoldi,0,0.11785,0.000926782,0.0743757,0
110000,Anochetus_siphneus,Odontomachus_angulatus,76.5145,0.0857254,0.0238982,0.00482267,0
110000,Mesoponera_subiridescens,Paltothyreus_tarsatus,64.1368,0.0530269,-0.0157473,0.00727473,0
110000,Leptogenys_ergatogyna,Leptogenys_pe03,92.0186,0.291352,-0.0118157,0.0773806,0
110000,Leptogenys_saussurei,Leptogenys_ambo,91.0616,0.361406,0.00141214,0.238524,0
110000,Myopias_mj_utai_1,Myopias_my11,97.6007,0.309308,-0.00170166,0.0493884,0
110000,Euponera_gorogota,Euponera_rovana,113.078,0.282198,-0.0235778,0.0224316,0
110000,Hypoponera_ug10,Hypoponera_blanda,114.778,0.387229,-0.00912634,0.118733,0
110000,Hypoponera_jtl008,Hypoponera_vc02,113.857,0.279425,0.0119166,0.0539522,0
110000,Hypoponera_exigua,Hypoponera_dulcis,47.2522,0.132989,-0.0048495,0.00197296,0
110000,Emeryopone_my01,Emeryopone_buttelreepeni,88.998,0.158883,0.00600335,0.215744,0
110000,Hypoponera_psw_my06,Hypoponera_sky_f,110.988,0.167655,0.00248969,0.033831,0
110000,Diacamma_violaceum,Diacamma_geometricum,110.447,0.258909,0.00595347,0.0107666,0
110000,Rasopone_jtl027,Rasopone_cubitalis,104.528,0.20875,0.00724895,0.123937,0
110000,Leptogenys_ergatogyna,Leptogenys_parvula,79.1977,0.113905,-0.0165179,0.00202854,0
110000,Platythyrea_arnoldi,Platythyrea_quadridenta,2.77684,0.0757698,0.000799415,0.0517654,0
115000,Neoponera_bucki,Platythyrea_arnoldi,0,0.133244,0.000413999,0.0675708,0
115000,Mesoponera_subiridescens,Paltothyreus_tarsatus,63.5323,0.0485186,-0.0106391,0.0145005,0
115000,Leptogenys_ergatogyna,Leptogenys_saussurei,83.4149,0.160618,-1.71633e-005,0.0116154,0
115000,Myopias_mj_utai_1,Myopias_my11,103.622,0.314559,0.00396636,0.0459132,0
115000,Hypoponera_exigua,Hypoponera_casc_mz10,97.1908,0.214138,-0.00865496,0.0268481,0
115000,Hypoponera_jtl008,Hypoponera_vc02,114.665,0.360931,-0.00536759,0.0190549,0
115000,Diacamma_violaceum,Diacamma_rugosum,112.621,0.391215,-0.0105594,0.105545,0
115000,Platythyrea_arnoldi,Platythyrea_quadridenta,17.0272,0.144589,-0.00679802,0.0713925,0
120000,Neoponera_bucki,Platythyrea_arnoldi,0,0.123872,0.00133759,0.0886536,0
120000,Anochetus_siphneus,Odontomachus_angulatus,61.0407,0.0929096,0.0153994,0.00417849,0
120000,Mesoponera_subiridescens,Paltothyreus_tarsatus,63.8522,0.0973805,-0.0138578,0.0428914,0
120000,Harpegnathos_saltator,Harpegnathos_pallipes,112.533,0.149,-0.0192063,0.0488006,0
120000,Leptogenys_ergatogyna,Leptogenys_pe03,92.0999,0.24699,-0.0165522,0.0132392,0
120000,Myopias_mj_utai_1,Myopias_my11,96.4787,0.24564,0.0142462,0.0947957,0
120000,Leptogenys_ergatogyna,Megaponera_analis,63.9519,0.0781643,0.00752214,0.0262426,0
120000,Hypoponera_jtl008,Hypoponera_vc02,115.214,0.198624,0.00181793,0.0485752,0
120000,Hypoponera_exigua,Hypoponera_dulcis,48.4635,0.100922,0.00267675,0.0093011,0
120000,Emeryopone_my01,Emeryopone_buttelreepeni,97.7415,0.402698,0.00647717,0.27406,0
120000,Diacamma_violaceum,Diacamma_rugosum,113.656,0.266197,0.00609598,0.0624184,0
120000,Platythyrea_arnoldi,Platythyrea_quadridenta,6.07992,0.00686638,0.0149104,0.206663,0
120000,Platythyrea_arnoldi,Platythyrea_quadridenta,28.1432,0.0675609,-0.000707418,0.0139557,0
125000,Neoponera_bucki,Platythyrea_arnoldi,0,0.179225,-0.00116624,0.115132,0
125000,Anochetus_siphneus,Odontomachus_angulatus,67.4843,0.164496,0.00155107,0.0439661,0
125000,Leptogenys_ergatogyna,Leptogenys_saussurei,83.6504,0.264035,-0.013781,0.0153072,0
125000,Myopias_mj_utai_1,Myopias_my11,107.602,0.271072,-0.00468588,0.0131181,0
125000,Euponera_sjostedti,Euponera_gorogota,103.751,0.17614,0.00920981,0.128986,0
125000,Hypoponera_jtl008,Hypoponera_vc02,113.03,0.332697,-0.00404871,0.0449485,0
125000,Hypoponera_exigua,Hypoponera_dulcis,51.9598,0.111451,0.000547467,0.000239131,0
125000,Diacamma_violaceum,Diacamma_geometricum,106.216,0.287386,-0.0117998,0.0293148,0
125000,Platythyrea_arnoldi,Platythyrea_quadridenta,55.2022,0.0363289,0.0116335,0.019709,0
130000,Neoponera_bucki,Platythyrea_arnoldi,0,0.132437,0.000569663,0.0879986,0
130000,Anochetus_siphneus,Odontomachus_angulatus,78.4349,0.112452,0.0116918,0.0228701,0
130000,Leptogenys_ergatogyna,Leptogenys_pe03,92.1426,0.258053,-0.0167945,0.00189421,0
130000,Leptogenys_saussurei,Leptogenys_ralipra,115.595,0.238677,-0.00638725,0.0801602,0
130000,Myopias_mj_utai_1,Myopias_my11,109.498,0.29606,0.00861077,0.0158294,0
130000,Leptogenys_ergatogyna,Megaponera_analis,65.1016,0.0562714,0.00732123,0.00135029,0
130000,Mesoponera_subiridescens,Leptogenys_ergatogyna,62.3998,0.05696,-0.0159006,0.0111714,0
