generation,N_shifts,logPrior,logLik,eventRate,acceptRate
2045000,10,35.7441,-4790.1,4.88621,0.364
2050000,8,35.6466,-4790.67,2.7995,0.350833
2055000,9,37.228,-4782.8,3.34422,0.365
2060000,10,37.4718,-4789.18,6.65845,0.358
2065000,9,33.9334,-4790.32,7.63191,0.37
2070000,8,30.2345,-4788.1,4.59507,0.375
2075000,8,23.0191,-4793.89,10.8628,0.315
2080000,10,41.7433,-4792.82,3.7392,0.32
2085000,9,36.718,-4796.61,5.56536,0.343
2090000,8,31.9389,-4805.84,4.82843,0.364
2095000,7,32.6624,-4805.15,2.51878,0.33
2100000,8,29.1583,-4793.56,5.52447,0.376
2105000,8,32.4572,-4793.28,5.88754,0.337
2110000,10,40.9695,-4797.24,5.43218,0.386
2115000,5,21.7193,-4814.25,2.96735,0.367625
2120000,9,37.4889,-4807.38,5.62007,0.391
2125000,6,24.3074,-4799.22,2.25022,0.342
2130000,6,23.723,-4796.02,2.47884,0.322
2135000,6,25.212,-4808.36,4.58834,0.355
2140000,7,24.7663,-4799.53,3.14471,0.352833
2145000,8,37.0317,-4799.27,4.97956,0.389
2150000,8,37.8399,-4794.3,1.97288,0.363
2155000,8,29.202,-4802.26,3.26594,0.358
2160000,7,25.2772,-4790.24,2.59956,0.3612
2165000,9,32.8742,-4791.51,2.74146,0.351
2170000,6,25.0555,-4813.47,3.44407,0.366
2175000,8,32.8315,-4789.39,4.88556,0.362
2180000,8,28.4244,-4794.86,3.57764,0.342
2185000,7,30.3417,-4810.85,2.88947,0.331
2190000,7,23.9967,-4804.54,5.7532,0.339
2195000,7,27.3404,-4807.46,3.32749,0.35675
2200000,5,25.1496,-4815.12,2.18995,0.339
2205000,5,22.4062,-4813.33,2.63597,0.3475
2210000,7,31.7222,-4795.09,4.06752,0.366
2215000,7,30.3853,-4803.02,6.02282,0.346
2220000,5,20.5038,-4819.8,2.10023,0.385
2225000,4,18.138,-4824.48,2.74638,0.331
2230000,6,26.9705,-4815.73,3.24213,0.383
2235000,6,19.6734,-4813.35,6.18519,0.338
2240000,6,29.3759,-4812.59,2.5286,0.322
2245000,9,25.6517,-4808.25,9.76096,0.358957
2250000,10,29.9397,-4802.21,7.38625,0.343
2255000,7,28.3573,-4803.34,3.3746,0.363
2260000,8,33.6285,-4801.87,3.16857,0.32
2265000,7,31.2064,-4802.39,4.35781,0.371267
2270000,6,26.3011,-4812.19,2.21093,0.391
2275000,7,28.5348,-4809.23,5.35853,0.344
2280000,8,33.6445,-4803.65,3.87506,0.372
2285000,8,30.5985,-4813.01,4.14802,0.368
2290000,8,27.2784,-4803.53,5.16826,0.368864
2295000,5,20.2698,-4814.69,2.58935,0.327
2300000,10,40.2694,-4782.43,6.36276,0.372857
2305000,8,27.8028,-4796.87,6.72656,0.367
2310000,10,35.1794,-4789.28,7.62768,0.3695
2315000,9,34.3375,-4788.8,5.03692,0.37
2320000,8,30.8235,-4789.2,3.17205,0.316
2325000,7,33.1069,-4807.1,4.81455,0.368125
2330000,7,34.8161,-4807.71,1.87921,0.33
2335000,14,49.6977,-4784.4,7.20814,0.378
2340000,11,38.7585,-4781.85,6.92088,0.341
2345000,9,38.9757,-4787.64,5.73974,0.334
2350000,6,23.1451,-4816.69,3.4194,0.360318
2355000,7,29.2387,-4795.08,5.27689,0.367
2360000,8,31.3671,-4792.64,3.47817,0.38075
2365000,9,37.8821,-4789.83,2.79932,0.361
2370000,8,24.3862,-4801.26,4.00016,0.357385
2375000,7,27.5679,-4791.82,2.58033,0.341
2380000,9,36.1914,-4788.06,6.91767,0.366
2385000,7,27.8513,-4786.9,2.56503,0.349
2390000,10,40.9664,-4795.89,3.61745,0.369417
2395000,11,25.5659,-4792.56,7.64713,0.362
2400000,9,35.5015,-4796.45,2.72623,0.376
2405000,10,31.5128,-4786.33,6.70085,0.345
2410000,7,30.7369,-4822.9,2.98134,0.381
2415000,7,25.0105,-4790.89,5.12646,0.342333
2420000,7,24.5029,-4786.81,2.63528,0.302
2425000,9,30.3615,-4787.18,4.94263,0.386
2430000,7,31.9893,-4792.3,2.69921,0.377
2435000,8,36.845,-4799.49,3.30292,0.359
2440000,8,32.8274,-4794.78,4.0872,0.3858
2445000,7,29.5328,-4798.45,2.14606,0.359727
2450000,9,36.5683,-4799.92,4.62635,0.385
2455000,6,26.0032,-4813.96,3.17821,0.343
2460000,7,27.5831,-4802.97,2.712,0.385
2465000,7,30.262,-4797.86,4.61876,0.367364
2470000,7,30.627,-4799.29,2.97845,0.367
2475000,10,30.4933,-4792.26,5.72802,0.377
2480000,8,28.7893,-4796.74,6.39668,0.358
2485000,9,34.0724,-4792.08,2.69312,0.375
2490000,11,36.0057,-4782.4,7.9411,0.379
2495000,8,35.0443,-4783.36,2.06942,0.381625
2500000,8,32.5852,-4794.34,4.42842,0.385
2505000,10,39.0355,-4784.7,3.4666,0.393
2510000,9,37.9964,-4794.88,4.86865,0.364
2515000,7,26.1461,-4791.19,3.85103,0.349529
2520000,7,33.1802,-4797.29,2.94048,0.38
2525000,9,38.616,-4789.58,4.12908,0.363
2530000,6,21.4566,-4803.41,2.39274,0.346933
2535000,7,25.4301,-4794.04,6.26469,0.324
2540000,8,30.6166,-4797.36,7.62282,0.381
2545000,8,33.4248,-4794.3,3.9668,0.345
2550000,8,30.0314,-4791.95,4.55747,0.374
2555000,7,28.311,-4813.36,4.22803,0.407
2560000,7,28.7517,-4803.7,3.52052,0.36275
2565000,8,26.8747,-4797.1,6.28513,0.357
2570000,7,32.5382,-4802.36,1.81748,0.349
2575000,7,31.8364,-4795.8,2.17862,0.355
2580000,7,29.8185,-4795.16,3.80892,0.343
2585000,7,25.7259,-4800.19,5.78238,0.3415
2590000,9,40.9597,-4794.83,3.05829,0.364
2595000,7,35.0219,-4798.63,3.50044,0.342
2600000,8,33.2446,-4800.57,3.71062,0.415
2605000,6,27.3218,-4799.64,1.59737,0.342
2610000,8,36.2252,-4798.69,4.43346,0.35
2615000,8,32.8045,-4798.65,4.29953,0.357
2620000,8,29.5268,-4797.71,7.1972,0.362
2625000,9,38.9735,-4802.62,5.41751,0.337
2630000,8,32.6957,-4790.29,3.54229,0.366
2635000,7,31.8009,-4796.5,5.50716,0.359
2640000,10,41.9821,-4808.16,4.87583,0.369
2645000,9,43.7304,-4803.32,4.87928,0.374
2650000,13,51.2973,-4788.74,6.69532,0.33
2655000,10,37.7638,-4783.74,5.78346,0.363917
2660000,9,38.5395,-4788.05,5.52723,0.352
2665000,6,29.3707,-4806.63,2.65499,0.309
2670000,11,34.0292,-4794.57,7.05141,0.392
2675000,9,42.7714,-4790.48,5.08494,0.375429
2680000,12,45.8049,-4794.58,11.0993,0.382
2685000,10,41.1677,-4784.31,4.19449,0.372
2690000,10,40.2455,-4790.94,5.76372,0.377
