generation,rank_1,rank_2,swapAccepted
1380000,1,3,1
1381000,1,4,0
1382000,1,4,0
1383000,2,4,0
1384000,1,2,1
1385000,1,4,0
1386000,1,2,1
1387000,1,4,1
1388000,1,3,1
1389000,2,3,0
1390000,1,2,1
1391000,2,4,1
1392000,3,4,1
1393000,2,3,1
1394000,1,3,0
1395000,2,4,0
1396000,1,3,1
1397000,2,3,0
1398000,2,3,1
1399000,3,4,1
1400000,1,3,0
1401000,1,3,0
1402000,1,4,1
1403000,2,4,1
1404000,1,4,1
1405000,2,3,0
1406000,2,3,1
1407000,2,4,1
1408000,3,4,1
1409000,1,2,1
1410000,2,3,1
1411000,2,3,1
1412000,2,3,0
1413000,1,4,0
1414000,2,3,1
1415000,1,3,1
1416000,1,2,0
1417000,2,4,1
1418000,1,4,0
1419000,1,2,0
1420000,2,3,1
1421000,2,3,1
1422000,2,4,0
1423000,3,4,0
1424000,1,4,0
1425000,3,4,0
1426000,1,3,0
1427000,2,3,1
1428000,2,4,0
1429000,3,4,1
1430000,1,4,1
1431000,1,2,1
1432000,2,4,0
1433000,3,4,1
1434000,1,3,0
1435000,3,4,0
1436000,3,4,1
1437000,2,3,0
1438000,2,3,0
1439000,2,3,0
1440000,3,4,1
1441000,1,2,0
1442000,2,3,1
1443000,1,3,1
1444000,1,4,1
1445000,1,2,1
1446000,1,2,0
1447000,2,4,1
1448000,2,4,0
1449000,3,4,0
1450000,2,4,0
1451000,1,3,1
1452000,2,4,0
1453000,1,4,0
1454000,2,4,0
1455000,1,4,0
1456000,1,3,0
1457000,3,4,1
1458000,2,4,0
1459000,1,4,1
1460000,3,4,1
1461000,2,3,1
1462000,2,3,1
1463000,1,4,0
1464000,2,4,1
1465000,1,2,0
1466000,1,3,1
1467000,3,4,1
1468000,2,3,1
1469000,1,3,0
1470000,1,3,1
1471000,2,4,1
1472000,3,4,0
1473000,1,3,1
1474000,1,2,0
1475000,2,3,1
1476000,2,3,0
1477000,3,4,1
1478000,2,4,0
1479000,2,4,1
1480000,3,4,1
1481000,1,4,0
1482000,2,4,0
1483000,2,3,1
1484000,3,4,1
1485000,2,4,1
1486000,1,2,1
1487000,2,4,1
1488000,1,2,1
1489000,1,2,1
