generation,N_shifts,logPrior,logLik,eventRate,acceptRate
4810000,10,40.612,-4787.5,8.35832,0.386444
4815000,8,29.5046,-4792.89,11.2184,0.363
4820000,13,51.1772,-4780.33,17.111,0.372
4825000,12,56.5799,-4783.07,7.75051,0.36
4830000,13,49.9589,-4781.77,14.7357,0.378
4835000,13,55.8814,-4788.26,14.9476,0.359
4840000,11,43.7328,-4782.11,19.2534,0.35
4845000,10,43.6305,-4776.58,7.82968,0.399
4850000,13,48.8602,-4785.2,9.6242,0.339
4855000,13,56.2111,-4785.58,9.54803,0.384
4860000,11,46.165,-4778.11,8.82668,0.379
4865000,16,60.0577,-4783.54,16.5921,0.448
4870000,15,69.8871,-4782.91,13.0058,0.45
4875000,10,43.5007,-4794.45,7.01505,0.38
4880000,12,51.6923,-4791.1,12.4509,0.408
4885000,15,63.3873,-4787.34,14.6552,0.384
4890000,9,39.4039,-4794.31,14.5444,0.38
4895000,10,42.652,-4792.64,9.83309,0.381
4900000,9,37.7257,-4795.09,16.628,0.374
4905000,7,24.97,-4823.77,8.39056,0.36575
4910000,9,41.1942,-4803.16,11.214,0.372
4915000,7,32.0893,-4792.66,5.94017,0.367
4920000,10,44.7341,-4792.95,7.62568,0.363
4925000,10,32.2827,-4798.2,8.70153,0.368
4930000,9,39.3704,-4795.65,12.5677,0.363643
4935000,8,27.7875,-4801.41,11.2558,0.348
4940000,9,35.5787,-4792.54,9.71357,0.348
4945000,8,35.5102,-4797.24,12.6321,0.359
4950000,10,40.1297,-4795.26,4.69922,0.389
4955000,7,28.794,-4799.84,8.35531,0.306
4960000,11,44.6907,-4800.87,12.7793,0.377
4965000,8,30.3974,-4787.39,6.67262,0.362
4970000,11,39.4351,-4788.99,15.8026,0.364429
4975000,7,32.3945,-4795.47,6.02824,0.360338
4980000,8,34.7048,-4794.01,6.15232,0.355
4985000,14,56.8853,-4795.37,18.8767,0.408545
4990000,11,50.3304,-4797.14,12.3286,0.416
4995000,11,48.4354,-4780.73,11.7435,0.393667
5000000,11,47.4779,-4785.05,6.30921,0.381
5005000,11,44.9408,-4784.54,9.65475,0.392
5010000,13,52.6989,-4792.02,7.83342,0.421
5015000,13,50.9838,-4789.57,13.5491,0.406
5020000,10,41.3801,-4793.2,3.64724,0.368
5025000,13,52.084,-4786.83,15.4255,0.413
5030000,14,47.7554,-4773.84,16.3225,0.387
5035000,16,68.4195,-4789.89,17.1874,0.395
5040000,9,31.6705,-4801.07,4.97834,0.35
5045000,8,29.5309,-4783.95,10.9774,0.341
5050000,12,45.7577,-4789.08,11.0176,0.388
5055000,10,38.8043,-4795.06,5.33451,0.401
5060000,13,52.8349,-4788.6,11.7777,0.348
5065000,11,52.6564,-4787.46,8.91493,0.371
5070000,7,27.587,-4796.4,7.1915,0.36788
5075000,9,39.8895,-4791.19,8.04112,0.343
5080000,7,29.8109,-4798.48,9.30727,0.382182
5085000,11,43.8923,-4781.72,4.3058,0.332
5090000,9,37.3128,-4795.76,9.97031,0.34
5095000,7,29.8534,-4805.97,3.98587,0.326
5100000,9,41.2594,-4785.61,10.8277,0.367
5105000,10,37.518,-4797.67,13.8984,0.353111
5110000,9,39.3853,-4787.82,8.11156,0.363833
5115000,7,28.9388,-4793.61,10.7096,0.358
5120000,11,46.9902,-4799.29,11.0452,0.379
5125000,9,41.8258,-4785.94,5.94317,0.352
5130000,14,57.9732,-4795.22,15.3499,0.409
5135000,11,44.6231,-4791.81,5.82288,0.414
5140000,8,28.4412,-4792.71,7.62439,0.369129
5145000,9,40.6217,-4790.43,9.32415,0.404
5150000,7,30.1237,-4797.53,7.54868,0.332
5155000,10,41.0595,-4790.29,5.36176,0.359
5160000,11,47.9608,-4789.05,13.9942,0.378
5165000,11,46.7302,-4788.44,13.4444,0.3636
5170000,8,36.5945,-4794.7,10.1336,0.3748
5175000,9,39.3041,-4801.79,5.71826,0.412
5180000,10,46.1812,-4803.2,13.5282,0.376
5185000,8,34.947,-4797.42,9.0267,0.3813
5190000,9,40.8111,-4792.7,5.98779,0.358
5195000,13,56.6427,-4788.9,11.9516,0.358
5200000,16,70.2141,-4795.14,13.8122,0.395
5205000,16,58.4589,-4777.42,17.0748,0.394
5210000,14,63.2586,-4786.34,12.8601,0.394
5215000,10,47.0146,-4786.8,11.6745,0.363
5220000,12,58.8805,-4791.34,9.04261,0.408
5225000,10,46.1488,-4790.4,8.9022,0.368
5230000,10,41.2313,-4788.92,8.46861,0.396
5235000,10,44.4377,-4799.17,9.49529,0.375
5240000,8,33.6954,-4803.01,7.45404,0.398
5245000,11,42.971,-4801.71,8.4062,0.408444
5250000,8,29.9607,-4796.19,11.9307,0.365
5255000,10,39.8353,-4791.05,5.75412,0.353
5260000,7,30.3024,-4808.72,5.80603,0.353
5265000,9,28.7831,-4790.51,6.25192,0.342
5270000,10,43.9614,-4791.1,10.0569,0.359
5275000,12,55.2041,-4803.28,11.6539,0.392
5280000,9,36.8173,-4797.49,8.44833,0.343
5285000,13,57.2302,-4778.21,10.5695,0.368
5290000,17,63.7997,-4782.75,17.0509,0.413
5295000,16,63.8512,-4791.15,23.758,0.395
5300000,21,72.9364,-4772.16,21.871,0.387
5305000,21,75.6874,-4776.86,28.7447,0.407
5310000,21,80.3365,-4774.08,18.3845,0.379
5315000,19,78.2154,-4768.88,21.2563,0.41
5320000,16,61.5587,-4787.1,19.6244,0.404
5325000,17,67.8082,-4787.63,13.7349,0.394
5330000,14,48.3538,-4778.68,12.8393,0.407
5335000,16,65.1655,-4780.1,15.2095,0.416
