generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
100000,Hypoponera_cn01,Hypoponera_mj_fogo07,81.8966,0.0617874,0.00113975,0.0219798,0
100000,Hypoponera_cn01,Hypoponera_dias10,43.4662,0.0948395,0.00364274,0.0652651,0
100000,Anochetus_afr01,Boloponera_ikemkha,11.3034,0.074163,-0.00562515,0.000265581,0
100000,Ectomomyrmex_aciculatus,Ectomomyrmex_acutus,106.144,0.391551,0.015612,0.0187774,0
100000,Ponera_ph02,Ponera_incerta,99.7619,0.0772744,0.0176421,0.0139489,0
100000,Thaumatomyrmex_cochlearis,Thaumatomyrmex_ferox,84.0745,0.0572611,-0.00315641,0.0255451,0
100000,Belonopelta_attenuata,Simopelta_jtl003,2.38949,0.128499,-0.0102143,0.0386578,0
100000,Platythyrea_afrc_tz01,Platythyrea_arnoldi,9.42776,0.0819578,-0.0135914,0.00177379,0
105000,Anochetus_afr01,Platythyrea_afrc_tz01,0,0.125296,-0.00159623,0.0483777,0
105000,Anochetus_th01,Anochetus_boltoni,91.7671,0.335323,-0.00431929,0.223547,0
105000,Odontomachus_bauri,Odontomachus_chelifer,33.7282,0.0886474,-0.0168736,0.0294719,0
105000,Leptogenys_afr01,Leptogenys_pe02,82.4378,0.339083,0.0189565,0.318278,0
105000,Leptogenys_afr01,Myopias_bg02,67.5778,0.179909,-0.00556595,0.090744,0
105000,Anochetus_ph01,Anochetus_graeffei,82.1118,0.0540218,-0.00304959,0.0136155,0
105000,Euponera_gorogota,Euponera_rovana,95.6858,0.211148,-0.0292956,0.0166032,0
105000,Plectroctena_cristata,Plectroctena_ugandensis,99.6349,0.276212,0.00561895,0.0163048,0
105000,Hypoponera_mg024,Hypoponera_sc_amba,97.197,0.213215,0.00885041,0.0614515,0
105000,Hypoponera_importuna,Hypoponera_molesta,106.046,0.390701,-0.00228568,0.0914936,0
105000,Hypoponera_mj_fogo07,Hypoponera_sky_f,98.1045,0.239727,0.0110101,0.0549261,0
105000,Hypoponera_cn01,Hypoponera_dias10,50.1438,0.0723077,0.00821244,0.0446244,0
105000,Anochetus_afr01,Boloponera_ikemkha,9.32045,0.0767396,-0.00562515,0.000277644,0
105000,Ectomomyrmex_ph03,Ectomomyrmex_aciculatus,103.049,0.323583,0.00628132,0.283457,0
105000,Belonopelta_attenuata,Simopelta_jtl003,1.82019,0.0716897,-0.0102143,0.00611823,0
105000,Platythyrea_afrc_tz01,Platythyrea_arnoldi,8.67971,0.115743,-0.0106417,0.0219275,0
110000,Anochetus_afr01,Platythyrea_afrc_tz01,0,0.059716,-0.00383028,0.0041118,0
110000,Anochetus_th01,Anochetus_boltoni,95.3232,0.15826,-0.00883279,0.0719971,0
110000,Leptogenys_afr01,Leptogenys_pe02,81.2336,0.447001,0.0068101,0.330001,0
110000,Euponera_gorogota,Euponera_rovana,95.7003,0.220474,-0.0107522,0.0425977,0
110000,Boloponera_ikemkha,Loboponera_afrc_gh01,70.7307,0.170733,0.00408123,0.110594,0
